1572.5180 	DATA 	Mouse: Left button down, pos=(1416,14)
1578.6962 	EXP 	Created Label = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='left', alignVert='top', antialias=True, autoLog=True, bold=False, color='darkolivegreen', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Label', opacity=1.0, ori=0, pos=array([0.5, 0.2]), rgb=array([ 85., 107.,  47.]), text='pun', units='height', win=Window(...), wrapWidth=0.3)
1578.7279 	EXP 	Created sentenceCounter = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='sentenceCounter', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([0., 0., 0.]), text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1.3)
1579.1547 	EXP 	unnamed RatingScale: flipVert = False
1579.1547 	EXP 	unnamed RatingScale: autoLog = True
1579.1547 	EXP 	Instructions_text: text = 'Здравствуйте!\n\nВ этом эксперименте вы увидите 24 коротких текста. В некоторых из них может быть:\n\n   1 — каламбур (шутка, основанная на сходных или одинаковых по звучанию, но разных по значению словах),\n   2 — ирония (высказывание, истинный смысл которого противоположен подразумеваемому),\n   3 — метафора (скрытое образное сравнение двух предметов)\n\n...или ничего из вышеперечисленного\n(текст в прямом смысле).'
1579.1547 	EXP 	Instructions_text: autoDraw = True
1579.1547 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 1 из 10>>'
1579.1547 	EXP 	text: autoDraw = True
1644.4784 	DATA 	Mouse: Left button down, pos=(1343,296)
1644.6694 	DATA 	Mouse:  Left button up, pos=(1343,296)
1645.7218 	DATA 	Mouse: Left button down, pos=(1149,498)
1645.9421 	DATA 	Mouse:  Left button up, pos=(1149,498)
1661.2533 	DATA 	Mouse: Left button down, pos=(1077,418)
1661.2560 	DATA 	Mouse:  Left button up, pos=(1077,418)
1662.2294 	DATA 	Keypress: space
1663.9872 	DATA 	Keypress: right
1664.0870 	EXP 	text: autoDraw = True
1664.0870 	EXP 	Instructions_text: text = '\n\n\nВ этом эксперименте нет правильных и неправильных ответов.\n\nМы не проверяем ничего: нам интересно ваше мнение.'
1664.0870 	EXP 	Instructions_text: autoDraw = True
1664.0870 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 2 из 10>>'
1664.0870 	EXP 	text: autoDraw = True
1665.8996 	DATA 	Keypress: right
1666.1523 	EXP 	Instructions_text: text = 'Тексты будут появляться на экране слово за словом.\n\nВы сами управляете переходом к следующему слову с помощью стрелки вправо, а к следующему тексту — с помощью клавиши "пробел".\n\nКогда предложение будет показано полностью, появится сообщение "Предложение закончено".\n\nВернуться назад к предыдущему слову или предложению нельзя.'
1666.1523 	EXP 	Instructions_text: autoDraw = True
1666.1523 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 3 из 10>>'
1666.1523 	EXP 	text: autoDraw = True
1668.1787 	DATA 	Keypress: right
1668.4190 	EXP 	Instructions_text: text = 'Каждый раз, когда появляется новое слово, подумайте, не возникли ли в тексте КАЛАМБУР, ИРОНИЯ или МЕТАФОРА.\n\nНе торопитесь открывать следующее слово или предложение целиком: нам важно понять, на каком слове вы определили, что в тексте есть КАЛАМБУР, ИРОНИЯ или МЕТАФОРА.'
1668.4190 	EXP 	Instructions_text: autoDraw = True
1668.4190 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 4 из 10>>'
1668.4190 	EXP 	text: autoDraw = True
1673.4268 	DATA 	Keypress: right
1673.6525 	EXP 	Instructions_text: text = 'Если вы прочитали очередное слово и решили, что в тексте появился\n\n                   КАЛАМБУР, нажмите "1",\n                   ИРОНИЯ,   нажмите "2",\n                   МЕТАФОРА, нажмите "3".\n\nТекст окрасится в цвет, характерный для одного из этих явлений речи.\n\nЗапоминать цифры не надо: на экране постоянно будет подсказка.'
1673.6525 	EXP 	Instructions_text: autoDraw = True
1673.6525 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 5 из 10>>'
1673.6525 	EXP 	text: autoDraw = True
1678.1304 	DATA 	Keypress: right
1678.4025 	EXP 	Instructions_text: text = '\nНапример, когда в тексте\n\n       “Гестаповцы обложили все выходы, \n       но Штирлиц вышел через вход.”\n\nпоявляется слово ВХОД, вы можете решить, что перед вами КАЛАМБУР и нажать "1".\n\nЕсли вы указали, что в тексте есть КАЛАМБУР на слове ШТИРЛИЦ,  то другие слова, которые относят текст к КАЛАМБУРУ ("1"), такие как, ВХОД, отмечать не надо.'
1678.4025 	EXP 	Instructions_text: autoDraw = True
1678.4025 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 6 из 10>>'
1678.4025 	EXP 	text: autoDraw = True
1680.6610 	DATA 	Keypress: right
1681.0191 	EXP 	Instructions_text: text = '\t\t\t\tМожно изменить свое решение.\n\nЕсли на одном из слов ранее вы нажали "1", "2" или "3", а затем появилось слово, которое заставило вас поменять решение, нажмите клавишу с другим номером.\n\nЕсли на одном из слов ранее вы нажали "1", "2" или "3", а затем на каком-то из слов передумали и считаете, что текст не принадлежит ни одному из классов, можно "обнулить" выбор, нажав “0”.'
1681.0191 	EXP 	Instructions_text: autoDraw = True
1681.0191 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 7 из 10>>'
1681.0191 	EXP 	text: autoDraw = True
1683.2037 	DATA 	Keypress: right
1683.4362 	EXP 	Instructions_text: text = 'Например, в тексте\n\n        "Чак Норрис досчитал до 98. Дважды"\n\nПрочитав слово НОРРИС, вы, возможно, подумали, что сейчас будет КАЛАМБУР и нажали "1". Но увидев "98", вы поняли, что перед вами текст в прямом смысле, и тогда, чтобы обнулить свой выбор, вы можете нажать "0".'
1683.4362 	EXP 	Instructions_text: autoDraw = True
1683.4362 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 8 из 10>>'
1683.4362 	EXP 	text: autoDraw = True
1688.8128 	DATA 	Keypress: right
1688.9858 	EXP 	Instructions_text: text = 'Если, прочитав весь текст, вы затрудняетесь с уверенностью сказать, есть ли в нем КАЛАМБУР, ИРОНИЯ или МЕТАФОРА или смысл текста прямой, вы сможете указать на это перед переходом к следующему отрывку, нажав "8".'
1688.9858 	EXP 	Instructions_text: autoDraw = True
1688.9858 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 9 из 10>>'
1688.9858 	EXP 	text: autoDraw = True
1701.0790 	DATA 	Keypress: right
1701.1859 	EXP 	Instructions_text: text = '        Давайте попрактикуемся!\n\n  Чтобы перейти к следующей части эксперимента, нажмите “пробел”.'
1701.1859 	EXP 	Instructions_text: autoDraw = True
1701.1859 	EXP 	text: text = '<<Чтобы перейти к следующему слайду, нажмите стрелку вправо.>>\n<<Чтобы просмотреть предыдущий слайд с инструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.1859 	EXP 	text: autoDraw = True
1701.2192 	EXP 	Instructions_text: autoDraw = True
1701.2192 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.2192 	EXP 	text: autoDraw = True
1701.2359 	EXP 	Instructions_text: autoDraw = True
1701.2359 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.2359 	EXP 	text: autoDraw = True
1701.2675 	EXP 	Instructions_text: autoDraw = True
1701.2675 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.2675 	EXP 	text: autoDraw = True
1701.2858 	EXP 	Instructions_text: autoDraw = True
1701.2858 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.2858 	EXP 	text: autoDraw = True
1701.3162 	EXP 	Instructions_text: autoDraw = True
1701.3162 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.3162 	EXP 	text: autoDraw = True
1701.3235 	EXP 	Instructions_text: autoDraw = True
1701.3235 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.3235 	EXP 	text: autoDraw = True
1701.4680 	EXP 	Instructions_text: autoDraw = True
1701.4680 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.4680 	EXP 	text: autoDraw = True
1701.4861 	EXP 	Instructions_text: autoDraw = True
1701.4861 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.4861 	EXP 	text: autoDraw = True
1701.5027 	EXP 	Instructions_text: autoDraw = True
1701.5027 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.5027 	EXP 	text: autoDraw = True
1701.5195 	EXP 	Instructions_text: autoDraw = True
1701.5195 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.5195 	EXP 	text: autoDraw = True
1701.5360 	EXP 	Instructions_text: autoDraw = True
1701.5360 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.5360 	EXP 	text: autoDraw = True
1701.5528 	EXP 	Instructions_text: autoDraw = True
1701.5528 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.5528 	EXP 	text: autoDraw = True
1701.5694 	EXP 	Instructions_text: autoDraw = True
1701.5694 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.5694 	EXP 	text: autoDraw = True
1701.5861 	EXP 	Instructions_text: autoDraw = True
1701.5861 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.5861 	EXP 	text: autoDraw = True
1701.6028 	EXP 	Instructions_text: autoDraw = True
1701.6028 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.6028 	EXP 	text: autoDraw = True
1701.6194 	EXP 	Instructions_text: autoDraw = True
1701.6194 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.6194 	EXP 	text: autoDraw = True
1701.6361 	EXP 	Instructions_text: autoDraw = True
1701.6361 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.6361 	EXP 	text: autoDraw = True
1701.6526 	EXP 	Instructions_text: autoDraw = True
1701.6526 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.6526 	EXP 	text: autoDraw = True
1701.6693 	EXP 	Instructions_text: autoDraw = True
1701.6693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.6693 	EXP 	text: autoDraw = True
1701.6859 	EXP 	Instructions_text: autoDraw = True
1701.6859 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.6859 	EXP 	text: autoDraw = True
1701.7026 	EXP 	Instructions_text: autoDraw = True
1701.7026 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.7026 	EXP 	text: autoDraw = True
1701.7193 	EXP 	Instructions_text: autoDraw = True
1701.7193 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.7193 	EXP 	text: autoDraw = True
1701.7359 	EXP 	Instructions_text: autoDraw = True
1701.7359 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.7359 	EXP 	text: autoDraw = True
1701.7526 	EXP 	Instructions_text: autoDraw = True
1701.7526 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.7526 	EXP 	text: autoDraw = True
1701.7693 	EXP 	Instructions_text: autoDraw = True
1701.7693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.7693 	EXP 	text: autoDraw = True
1701.7860 	EXP 	Instructions_text: autoDraw = True
1701.7860 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.7860 	EXP 	text: autoDraw = True
1701.8027 	EXP 	Instructions_text: autoDraw = True
1701.8027 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.8027 	EXP 	text: autoDraw = True
1701.8193 	EXP 	Instructions_text: autoDraw = True
1701.8193 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.8193 	EXP 	text: autoDraw = True
1701.8359 	EXP 	Instructions_text: autoDraw = True
1701.8359 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.8359 	EXP 	text: autoDraw = True
1701.8529 	EXP 	Instructions_text: autoDraw = True
1701.8529 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.8529 	EXP 	text: autoDraw = True
1701.8693 	EXP 	Instructions_text: autoDraw = True
1701.8693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.8693 	EXP 	text: autoDraw = True
1701.8860 	EXP 	Instructions_text: autoDraw = True
1701.8860 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.8860 	EXP 	text: autoDraw = True
1701.9202 	EXP 	Instructions_text: autoDraw = True
1701.9202 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.9202 	EXP 	text: autoDraw = True
1701.9360 	EXP 	Instructions_text: autoDraw = True
1701.9360 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.9360 	EXP 	text: autoDraw = True
1701.9526 	EXP 	Instructions_text: autoDraw = True
1701.9526 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.9526 	EXP 	text: autoDraw = True
1701.9693 	EXP 	Instructions_text: autoDraw = True
1701.9693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.9693 	EXP 	text: autoDraw = True
1701.9860 	EXP 	Instructions_text: autoDraw = True
1701.9860 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1701.9860 	EXP 	text: autoDraw = True
1702.0026 	EXP 	Instructions_text: autoDraw = True
1702.0026 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.0026 	EXP 	text: autoDraw = True
1702.0192 	EXP 	Instructions_text: autoDraw = True
1702.0192 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.0192 	EXP 	text: autoDraw = True
1702.0359 	EXP 	Instructions_text: autoDraw = True
1702.0359 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.0359 	EXP 	text: autoDraw = True
1702.0527 	EXP 	Instructions_text: autoDraw = True
1702.0527 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.0527 	EXP 	text: autoDraw = True
1702.0693 	EXP 	Instructions_text: autoDraw = True
1702.0693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.0693 	EXP 	text: autoDraw = True
1702.0859 	EXP 	Instructions_text: autoDraw = True
1702.0859 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.0859 	EXP 	text: autoDraw = True
1702.1027 	EXP 	Instructions_text: autoDraw = True
1702.1027 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.1027 	EXP 	text: autoDraw = True
1702.1193 	EXP 	Instructions_text: autoDraw = True
1702.1193 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.1193 	EXP 	text: autoDraw = True
1702.1359 	EXP 	Instructions_text: autoDraw = True
1702.1359 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.1359 	EXP 	text: autoDraw = True
1702.1526 	EXP 	Instructions_text: autoDraw = True
1702.1526 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.1526 	EXP 	text: autoDraw = True
1702.1693 	EXP 	Instructions_text: autoDraw = True
1702.1693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.1693 	EXP 	text: autoDraw = True
1702.1859 	EXP 	Instructions_text: autoDraw = True
1702.1859 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.1859 	EXP 	text: autoDraw = True
1702.2027 	EXP 	Instructions_text: autoDraw = True
1702.2027 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.2027 	EXP 	text: autoDraw = True
1702.2193 	EXP 	Instructions_text: autoDraw = True
1702.2193 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.2193 	EXP 	text: autoDraw = True
1702.2359 	EXP 	Instructions_text: autoDraw = True
1702.2359 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.2359 	EXP 	text: autoDraw = True
1702.2526 	EXP 	Instructions_text: autoDraw = True
1702.2526 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.2526 	EXP 	text: autoDraw = True
1702.2693 	EXP 	Instructions_text: autoDraw = True
1702.2693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.2693 	EXP 	text: autoDraw = True
1702.2860 	EXP 	Instructions_text: autoDraw = True
1702.2860 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.2860 	EXP 	text: autoDraw = True
1702.3026 	EXP 	Instructions_text: autoDraw = True
1702.3026 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.3026 	EXP 	text: autoDraw = True
1702.3193 	EXP 	Instructions_text: autoDraw = True
1702.3193 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.3193 	EXP 	text: autoDraw = True
1702.3360 	EXP 	Instructions_text: autoDraw = True
1702.3360 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.3360 	EXP 	text: autoDraw = True
1702.3526 	EXP 	Instructions_text: autoDraw = True
1702.3526 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.3526 	EXP 	text: autoDraw = True
1702.3693 	EXP 	Instructions_text: autoDraw = True
1702.3693 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.3693 	EXP 	text: autoDraw = True
1702.3859 	EXP 	Instructions_text: autoDraw = True
1702.3859 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.3859 	EXP 	text: autoDraw = True
1702.4027 	EXP 	Instructions_text: autoDraw = True
1702.4027 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.4027 	EXP 	text: autoDraw = True
1702.4193 	EXP 	Instructions_text: autoDraw = True
1702.4193 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.4193 	EXP 	text: autoDraw = True
1702.4360 	EXP 	Instructions_text: autoDraw = True
1702.4360 	EXP 	text: text = '\n<<Чтобы просмотреть предыдущий слайд синструкцией, нажмите стрелку влево>>\n<<Слайд 10 из 10>>'
1702.4360 	EXP 	text: autoDraw = True
